Row ID,yes_rsvp_count,name,time,status,rsvp_id,created,member_id,event_id,offset
609,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,337342112,3/10/2012 21:51,41154282,48644692,-16.83913194
610,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,339747572,3/13/2012 12:33,24177632,48644692,-14.26811343
611,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,339858512,3/13/2012 14:32,8101402,48644692,-14.18611111
612,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,341861792,3/15/2012 14:46,13282990,48644692,-12.17585648
613,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,341913302,3/15/2012 15:41,11205405,48644692,-12.13803241
614,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,342889422,3/16/2012 15:47,18473811,48644692,-11.13356481
615,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,343439402,3/17/2012 9:57,521544,48644692,-10.37694444
616,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,344659812,3/18/2012 20:55,41927422,48644692,-8.919548611
617,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,344963582,3/19/2012 6:58,9331310,48644692,-8.50125
618,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,345293792,3/19/2012 13:29,29471282,48644692,-8.229421296
619,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,345488052,3/19/2012 16:06,40506942,48644692,-8.12068287
620,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,346102132,3/20/2012 6:36,9065177,48644692,-7.516342593
621,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,346182492,3/20/2012 9:23,36792712,48644692,-7.400590278
622,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,347140972,3/21/2012 8:16,17100651,48644692,-6.446944444
623,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,347794412,3/21/2012 20:36,20815421,48644692,-5.93318287
624,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,347911132,3/21/2012 22:32,8738864,48644692,-5.8525
625,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,347913232,3/21/2012 22:35,22936961,48644692,-5.850648148
626,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,347978462,3/21/2012 23:47,22416551,48644692,-5.800671296
627,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,348351872,3/22/2012 12:35,39414232,48644692,-5.266944444
628,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,348462192,3/22/2012 14:33,27913642,48644692,-5.18494213
629,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,348678262,3/22/2012 18:46,9359531,48644692,-5.009456019
630,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,348722082,3/22/2012 19:39,34921022,48644692,-4.972569444
631,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,349414782,3/23/2012 13:58,2024624,48644692,-4.209259259
632,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,349838022,3/23/2012 23:05,39148252,48644692,-3.829664352
633,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,349852522,3/23/2012 23:26,13110017,48644692,-3.815127315
634,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,350305522,3/24/2012 16:05,8318511,48644692,-3.121157407
635,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,350322402,3/24/2012 16:31,22680241,48644692,-3.102824074
636,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,350367852,3/24/2012 17:44,10741087,48644692,-3.052141204
637,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,350737442,3/25/2012 9:21,42579542,48644692,-2.401909722
638,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,351365572,3/25/2012 22:15,11617026,48644692,-1.864143519
639,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,352192282,3/26/2012 17:21,13761738,48644692,-1.068101852
640,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,352397872,3/26/2012 20:47,8645362,48644692,-0.925104167
641,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,352867732,3/27/2012 11:09,35510512,48644692,-0.327083333
642,119,Data Science Classroom: Clustering,3/27/2012 19:00,past,353060452,3/27/2012 14:29,25928502,48644692,-0.187708333
643,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,342784652,3/16/2012 13:47,482161,56623962,-45.19621528
644,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,342784662,3/16/2012 13:47,8990490,56623962,-45.19621528
645,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,342784672,3/16/2012 13:47,10173172,56623962,-45.19621528
646,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343012522,3/16/2012 18:18,13585601,56623962,-45.00777778
647,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343013222,3/16/2012 18:19,17798611,56623962,-45.00716435
648,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343013872,3/16/2012 18:20,37615842,56623962,-45.00663194
649,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343016022,3/16/2012 18:23,14756541,56623962,-45.0046412
650,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343016152,3/16/2012 18:23,31932502,56623962,-45.00452546
651,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343016252,3/16/2012 18:23,14525059,56623962,-45.00443287
652,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343024872,3/16/2012 18:34,9359531,56623962,-44.99655093
653,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343025482,3/16/2012 18:35,9347296,56623962,-44.99604167
654,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343025942,3/16/2012 18:36,3395673,56623962,-44.9955787
655,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343027392,3/16/2012 18:38,17100651,56623962,-44.99392361
656,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343029942,3/16/2012 18:42,20792591,56623962,-44.99115741
657,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343029952,3/16/2012 18:42,39386082,56623962,-44.99114583
658,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343030242,3/16/2012 18:43,14020289,56623962,-44.99087963
659,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343032162,3/16/2012 18:45,14118282,56623962,-44.98890046
660,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343035652,3/16/2012 18:51,13129584,56623962,-44.98541667
661,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343041262,3/16/2012 18:58,39265492,56623962,-44.98042824
662,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343049252,3/16/2012 19:09,6844070,56623962,-44.9725
663,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343051622,3/16/2012 19:12,14071871,56623962,-44.97032407
664,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343060542,3/16/2012 19:23,25928502,56623962,-44.96289352
665,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343069772,3/16/2012 19:36,13762525,56623962,-44.95378472
666,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343073662,3/16/2012 19:42,10737842,56623962,-44.94956019
667,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343099632,3/16/2012 20:13,15404841,56623962,-44.92820602
668,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343100092,3/16/2012 20:13,7003273,56623962,-44.92802083
669,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343103172,3/16/2012 20:15,11085947,56623962,-44.92658565
670,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343109992,3/16/2012 20:23,6078591,56623962,-44.92109954
671,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343138622,3/16/2012 21:01,26522192,56623962,-44.89486111
672,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343149122,3/16/2012 21:16,4136491,56623962,-44.88435185
673,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343156882,3/16/2012 21:26,13761738,56623962,-44.87726852
674,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343164552,3/16/2012 21:35,14276681,56623962,-44.8709375
675,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343206812,3/16/2012 22:34,14305536,56623962,-44.83016204
676,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343207342,3/16/2012 22:35,35123972,56623962,-44.82983796
677,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343230432,3/16/2012 23:10,14332394,56623962,-44.80506944
678,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343261192,3/16/2012 23:57,40757672,56623962,-44.77268519
679,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343264612,3/17/2012 0:03,11833142,56623962,-44.76849537
680,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343274682,3/17/2012 0:23,13110017,56623962,-44.75460648
681,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343276792,3/17/2012 0:28,36328842,56623962,-44.75128472
682,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343303402,3/17/2012 1:41,9720545,56623962,-44.70052083
683,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343358592,3/17/2012 6:32,4691545,56623962,-44.4980787
684,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343396342,3/17/2012 8:36,32713762,56623962,-44.41225694
685,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343429812,3/17/2012 9:41,23586021,56623962,-44.36736111
686,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343430612,3/17/2012 9:42,11649599,56623962,-44.36657407
687,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343431032,3/17/2012 9:42,14327450,56623962,-44.3662037
688,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343437212,3/17/2012 9:53,521544,56623962,-44.35891204
689,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343458522,3/17/2012 10:28,13253387,56623962,-44.33428241
690,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343485332,3/17/2012 11:12,10346331,56623962,-44.3037037
691,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343597872,3/17/2012 13:55,8645362,56623962,-44.1906713
692,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343863852,3/17/2012 21:29,14130215,56623962,-43.87516204
693,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343900032,3/17/2012 22:31,22518911,56623962,-43.83238426
694,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,343952182,3/18/2012 0:11,13758250,56623962,-43.76291667
695,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344111042,3/18/2012 9:55,21825391,56623962,-43.35741898
696,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344142512,3/18/2012 10:45,13617288,56623962,-43.32243056
697,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344174552,3/18/2012 11:32,36683142,56623962,-43.28959491
698,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344393792,3/18/2012 15:53,7089842,56623962,-43.10885417
699,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344477822,3/18/2012 17:32,25876422,56623962,-43.0396875
700,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344495792,3/18/2012 17:54,14340057,56623962,-43.02478009
701,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,344963192,3/19/2012 6:57,9331310,56623962,-42.48101852
702,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345074672,3/19/2012 10:01,13793546,56623962,-42.35341435
703,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345102882,3/19/2012 10:30,14170713,56623962,-42.33282407
704,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345120102,3/19/2012 10:48,27806802,56623962,-42.3205787
705,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345131382,3/19/2012 10:59,27881232,56623962,-42.31299769
706,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345451002,3/19/2012 15:35,33066152,56623962,-42.12146991
707,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345687942,3/19/2012 19:05,22936961,56623962,-41.97555556
708,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,345727552,3/19/2012 19:44,31447992,56623962,-41.94803241
709,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,346320922,3/20/2012 12:11,13662335,56623962,-41.26275463
710,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,346412062,3/20/2012 13:45,9972181,56623962,-41.19726852
711,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,346733022,3/20/2012 19:28,23325321,56623962,-40.95966435
712,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,347243632,3/21/2012 10:41,13451366,56623962,-40.32552083
713,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,347319832,3/21/2012 12:08,15672791,56623962,-40.26476852
714,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,347821552,3/21/2012 21:03,26300492,56623962,-39.8934838
715,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,347962322,3/21/2012 23:26,23353751,56623962,-39.79384259
716,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,348110712,3/22/2012 6:31,21688281,56623962,-39.49892361
717,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,348174382,3/22/2012 8:56,21831441,56623962,-39.39793981
718,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,348723192,3/22/2012 19:40,34921022,56623962,-38.95071759
719,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,349975012,3/24/2012 6:39,40280512,56623962,-37.49324074
720,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,350125822,3/24/2012 11:40,13604477,56623962,-37.28421296
721,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,350367692,3/24/2012 17:44,10741087,56623962,-37.03144676
722,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,351930012,3/26/2012 13:32,21698301,56623962,-35.20634259
723,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,352104222,3/26/2012 16:04,9518501,56623962,-35.10082176
724,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,352319082,3/26/2012 19:25,6021426,56623962,-34.96131944
725,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,352333182,3/26/2012 19:41,3316727,56623962,-34.95043981
726,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,353205382,3/27/2012 16:56,15406081,56623962,-34.06482639
727,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,353218012,3/27/2012 17:09,39239612,56623962,-34.05563657
728,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,353741312,3/28/2012 7:59,15278141,56623962,-33.4377662
729,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,353974922,3/28/2012 12:57,41995482,56623962,-33.23111111
730,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,354048702,3/28/2012 14:12,14468547,56623962,-33.1791088
731,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,354842092,3/29/2012 10:07,12203036,56623962,-32.34903935
732,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,354908422,3/29/2012 11:23,13010179,56623962,-32.29631944
733,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,355142002,3/29/2012 15:41,38556452,56623962,-32.11711806
734,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,357823222,4/1/2012 17:22,43324482,56623962,-29.04665509
735,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,358136562,4/1/2012 23:16,39148252,56623962,-28.80086806
736,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,358137532,4/1/2012 23:17,13870389,56623962,-28.80027778
737,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,358147382,4/1/2012 23:28,13282990,56623962,-28.7925463
738,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,358611492,4/2/2012 13:01,36976212,56623962,-28.22829861
739,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,359719572,4/3/2012 13:33,29531172,56623962,-27.20599537
740,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,360418132,4/4/2012 4:59,42975782,56623962,-26.56268519
741,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,360678482,4/4/2012 12:20,14174569,56623962,-26.25655093
742,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,360859912,4/4/2012 15:19,9821280,56623962,-26.13261574
743,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,361219532,4/4/2012 21:33,8922683,56623962,-25.87246528
744,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,362110762,4/5/2012 20:09,43773382,56623962,-24.930625
745,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,362209212,4/5/2012 21:56,16159541,56623962,-24.85693287
746,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,362630932,4/6/2012 11:42,43622762,56623962,-24.28305556
747,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,362964762,4/6/2012 18:35,43746992,56623962,-23.99623843
748,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,363060782,4/6/2012 20:47,3011415,56623962,-23.90417824
749,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,363418132,4/7/2012 12:08,11274200,56623962,-23.26505787
750,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,364707862,4/9/2012 8:23,7339176,56623962,-21.42099537
751,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,364780232,4/9/2012 9:57,23084231,56623962,-21.35579861
752,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,365293362,4/9/2012 17:19,5330224,56623962,-21.04898148
753,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,365811272,4/10/2012 5:02,12251810,56623962,-20.56085648
754,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,365834842,4/10/2012 6:44,33016072,56623962,-20.48998843
755,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,366243292,4/10/2012 14:58,13292866,56623962,-20.14716435
756,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,366613592,4/10/2012 21:22,34004952,56623962,-19.88040509
757,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,369744922,4/13/2012 21:47,12182572,56623962,-16.86263889
758,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,370608792,4/15/2012 1:44,25244002,56623962,-15.69847222
759,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,371925622,4/16/2012 12:33,44834652,56623962,-14.24760417
760,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,371945432,4/16/2012 12:48,8151405,56623962,-14.23685185
761,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,373227812,4/17/2012 15:04,33193592,56623962,-13.14300926
762,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,374736282,4/18/2012 22:06,14597193,56623962,-11.84950231
763,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,375412202,4/19/2012 15:32,2050412,56623962,-11.1231713
764,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,377294652,4/21/2012 15:29,45408482,56623962,-9.125243056
765,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,377892572,4/22/2012 12:05,43397302,56623962,-8.267210648
766,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,378843872,4/23/2012 10:49,14150363,56623962,-7.319849537
767,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,379591532,4/23/2012 21:24,7848977,56623962,-6.878506944
768,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380002342,4/24/2012 10:18,45704962,56623962,-6.341412037
769,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380126842,4/24/2012 12:31,11180866,56623962,-6.248645833
770,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380564412,4/24/2012 19:54,27913642,56623962,-5.941423611
771,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380564652,4/24/2012 19:54,22911971,56623962,-5.941273148
772,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380572842,4/24/2012 20:03,14451823,56623962,-5.93505787
773,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380616482,4/24/2012 20:45,3334661,56623962,-5.90587963
774,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380654082,4/24/2012 21:22,16400601,56623962,-5.880439815
775,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380654292,4/24/2012 21:22,12302420,56623962,-5.880335648
776,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380661202,4/24/2012 21:29,13608555,56623962,-5.875162037
777,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380675112,4/24/2012 21:43,9065177,56623962,-5.865787037
778,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380702352,4/24/2012 22:11,7026719,56623962,-5.846226852
779,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380716152,4/24/2012 22:25,17015941,56623962,-5.836585648
780,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380754062,4/24/2012 23:03,44843042,56623962,-5.809780093
781,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,380913022,4/25/2012 5:38,21366891,56623962,-5.53587963
782,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381119832,4/25/2012 11:23,10574938,56623962,-5.296458333
783,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381151532,4/25/2012 11:57,14394888,56623962,-5.272743056
784,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381210472,4/25/2012 12:55,26170052,56623962,-5.232060185
785,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381240972,4/25/2012 13:24,8318511,56623962,-5.211956019
786,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381731452,4/25/2012 21:27,22680241,56623962,-4.876585648
787,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381823322,4/25/2012 22:57,10373234,56623962,-4.814537037
788,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381857392,4/25/2012 23:34,3317725,56623962,-4.788877315
789,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,381886962,4/26/2012 0:12,22934171,56623962,-4.762268519
790,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,382097292,4/26/2012 9:28,45936152,56623962,-4.375960648
791,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,382291722,4/26/2012 13:09,11617026,56623962,-4.222708333
792,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,382911622,4/27/2012 0:05,45881292,56623962,-3.767349537
793,160,Information Visualization for Knowledge Discovery,4/30/2012 18:30,past,383184802,4/27/2012 10:10,23672871,56623962,-3.346701389
794,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,375719672,4/19/2012 21:01,482161,61338572,-32.89467593
795,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,375719682,4/19/2012 21:01,8990490,61338572,-32.89467593
796,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,375719692,4/19/2012 21:01,10173172,61338572,-32.89467593
797,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,375719702,4/19/2012 21:01,31654022,61338572,-32.89467593
798,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381676792,4/25/2012 20:37,6844070,61338572,-26.91135417
799,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381677832,4/25/2012 20:38,10346331,61338572,-26.910625
800,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381678482,4/25/2012 20:39,9821280,61338572,-26.91016204
801,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381678822,4/25/2012 20:39,21825391,61338572,-26.90987269
802,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381679912,4/25/2012 20:40,40757672,61338572,-26.90916667
803,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381681272,4/25/2012 20:42,21366891,61338572,-26.90825231
804,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381682062,4/25/2012 20:42,19190091,61338572,-26.90765046
805,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381682232,4/25/2012 20:43,45659842,61338572,-26.90752315
806,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381687462,4/25/2012 20:47,39148252,61338572,-26.90452546
807,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381692852,4/25/2012 20:52,36681232,61338572,-26.90118056
808,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381698352,4/25/2012 20:57,7848977,61338572,-26.89726852
809,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381708802,4/25/2012 21:07,6078591,61338572,-26.89078704
810,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381714312,4/25/2012 21:11,521544,61338572,-26.88778935
811,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381717732,4/25/2012 21:14,17100651,61338572,-26.88554398
812,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381719282,4/25/2012 21:16,7026719,61338572,-26.88449074
813,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381723162,4/25/2012 21:20,14071871,61338572,-26.88180556
814,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381725502,4/25/2012 21:22,12385565,61338572,-26.88043981
815,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381741172,4/25/2012 21:37,23084231,61338572,-26.86978009
816,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381742342,4/25/2012 21:38,15404841,61338572,-26.86888889
817,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381752922,4/25/2012 21:47,44420062,61338572,-26.86261574
818,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381766242,4/25/2012 22:01,14118282,61338572,-26.85342593
819,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381817752,4/25/2012 22:50,22518911,61338572,-26.81893519
820,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381846332,4/25/2012 23:21,10574938,61338572,-26.79790509
821,169,Data Science and Scientific Discovery: New Approaches to Nature’s Complexity,5/22/2012 18:30,past,381863222,4/25/2012 23:41,13608555,61338572,-26.78376157
